code,name,pe,pb,eps,net_radio2018-06,income_radio2018-06,net_radio2018-03,income_radio2018-03,count,grow_3,grow_6,grow_radio_3,grow_radio_6,month_3_rs,month_6_rs,price,vol_radio,volume_3,volume_6,year
UTMD,犹他医疗产品,36.530623,4.166834,2.5471779999999997,11.32%,1.26%,15.72%,6.12%,252,-5.050000000000002,4.400000000000006,-0.04566712289807359,0.04340865613187584,0.18336286753476438,0.15817343121216954,32.949603174603155,-0.02606310013717415,304826.6666666667,312984.0,21
WINA,威玛克工贸有限公司,22.012915,-28.998384,7.068578,29.15%,10.68%,25.39%,1.87%,252,7.2666666666666515,5.5,0.04863719641911301,0.04108568627580063,0.26172688411638606,0.17895180985177475,42.42777777777778,-0.19580958909978996,87588.66666666667,108915.33333333333,21
BAND,Bandwidth Inc.,52.617162,9.668842999999999,0.9892209999999999,439.91%,22.21%,107.13%,33.78%,11,5.436666666666667,1.736666666666667,0.1305084088652878,0.05237774971482112,0.24144430813084292,0.12830630256092077,33.81545454545455,-0.16562514410378965,2448728.3333333335,2934806.0,0
RMR,The RMR Group Inc,16.70506,6.8129,5.746762,10.47%,5.93%,10.67%,7.60%,34,5.999999999999996,2.7166666666666637,0.07228064492229473,0.0375802277429618,0.2985221471334862,0.1463168374511876,50.633676470588235,-0.4483037849029629,656552.3333333334,1190061.3333333333,2
CTRL,Control4 Corporation,46.243778000000006,5.2910260000000005,0.750155,77.49%,13.02%,17.66%,17.81%,62,4.283333333333331,0.9733333333333327,0.15612989220266085,0.048573158780148645,0.31848940736721904,0.2098430395350076,16.641451612903225,0.2546989768940664,8121628.0,6472969.333333333,5
PENN,佩恩国民博彩,5.300807,106.34223899999999,6.055681,216.11%,1.47%,790.22%,2.40%,252,-0.37333333333333246,2.4066666666666676,-0.009652229902124542,0.08714963206078846,0.29280885498813086,0.2084246719703531,8.531647222222224,-0.3368362212321317,20699883.0,31213832.333333332,21
MLAB,Mesa Laboratories,0.0,7.279928999999999,-0.083235,178.84%,10.89%,16.77%,10.63%,252,-5.743333333333339,20.193333333333346,-0.028078645105365826,0.12945680287514175,0.32104301316427136,0.259666248654113,40.903313492063496,-0.3538108865708822,323042.0,499918.6666666667,21
TUSK,Mammoth Energy Services Inc.,7.0050669999999995,1.8941810000000001,3.780121,3749.57%,443.03%,1215.16%,559.30%,24,-1.6866666666666674,0.8133333333333314,-0.039128228103788305,0.03167381197315242,0.2157907512934668,0.1592971892205576,22.665416666666662,-0.31298870082079655,7793442.666666667,11343980.333333334,2
ATVI,动视暴雪,111.801372,5.421458,0.658042,65.43%,0.61%,17.37%,13.85%,252,1.8433333333333337,3.069999999999993,0.02611154126982672,0.044609792666507476,0.29097638532657594,0.23697066907176026,14.952540476190485,-0.05306694184310738,110463570.0,116654043.33333333,21
TTD,Trade Desk Inc.,105.77488799999999,20.243882,1.34219,2.62%,54.30%,84.76%,60.57%,25,17.91999999999999,14.76333333333333,0.2091857414212497,0.2685037010210643,0.5971146606477423,0.23970517120849066,57.83799999999999,-0.3383425883538297,18084587.333333332,27332252.333333332,2
AEIS,先进能源工业公司,15.069023999999999,3.6858160000000004,3.720878,0.77%,18.18%,23.91%,30.98%,252,-1.1000000000000014,-2.146666666666666,-0.017569496139920565,-0.030728952794190023,0.35745224396738856,0.29480160858324406,24.175019841269844,-0.0787109341529443,7687746.666666667,8344554.333333333,21
ROAD,Construction Partners,11.207297,2.262189,1.1162370000000001,109.03%,31.72%,301.71%,7.73%,5,-0.27999999999999936,-2.146666666666666,-0.021322534649676702,-0.030728952794190023,0.0197358419872903,0.29480160858324406,12.384,-0.84436216945159,1298728.3333333333,8344554.333333333,0
NVFY,Nova Lifestyle Inc,6.512707,0.66403,0.26716999999999996,144.55%,23.42%,236.85%,23.52%,57,0.0,-0.21999999999999997,0.00242052799813168,-0.09730693858571098,1.2430746317198176,0.33711995369625347,2.483422807017543,-0.5969127547245516,734029.6666666666,1821019.3333333333,4
INGN,Inogen Inc,173.214597,21.106013,1.523255,75.22%,51.65%,81.36%,50.57%,56,33.18000000000001,10.553333333333342,0.16066898248778158,0.07475656814996735,0.31252980097294775,0.2657809386376066,72.38732142857144,-0.21575367399853185,3662308.0,4669844.0,4
CVTI,契诺货运,8.283555999999999,1.8100319999999999,3.735111,544.12%,17.21%,11425.64%,7.38%,252,-0.046666666666666856,0.5299999999999999,0.0001517087312449076,0.019482597334276496,0.5813089105017007,0.33593247960863254,13.80075396825397,-0.339464853355028,2463890.3333333335,3730142.6666666665,21
CROX,卡骆驰,130.342207,7.255111,0.16203499999999998,56.55%,4.72%,49.45%,5.69%,152,1.3533333333333342,0.3733333333333331,0.07319227246090416,0.025585109427681302,0.6837782783710399,0.3569014955169969,15.264967105263159,-0.14068182546102512,18154823.666666668,21127010.0,12
TAOP,淘屏,19.234359,7.505777,0.06966699999999999,23.00%,30.75%,105.87%,1639.49%,145,-0.0026333333333333395,-0.16333333333333333,-0.00048098366430346373,-0.09082491582491582,1.9244476243661381,0.450778130419188,5.409551586206897,-0.1967616296026523,2306983.3333333335,2872103.0,12
MKTX,MarketAxess Holdings,44.23921,12.602343,4.226115,6.48%,11.11%,12.90%,11.45%,167,-4.01666666666667,-7.1166666666666645,-0.020923663000654503,-0.03057253133357703,0.27612315718351826,0.22335557860495014,59.164520958083834,-0.1484468983388885,3352686.3333333335,3937143.0,13
EYE,National Vision Holdings Inc.,45.851271999999994,4.729527,0.997137,974.13%,14.22%,46.73%,10.31%,12,2.87333333333333,1.4600000000000009,0.07487218792669616,0.044470346104573476,0.13475895071512198,0.05297118203530613,36.98583333333333,0.8047826828581303,12996580.0,7201188.333333333,1
LLNW,Limelight Networks,42.319085,3.2902989999999996,0.113424,1032.86%,10.75%,104.47%,16.49%,136,0.2133333333333335,0.11666666666666654,0.04815650865312269,0.0397528242066057,0.4166672485183402,0.32650748207382974,3.723455882352941,-0.4533107069185906,14664021.666666666,26823319.666666668,11
CDEV,"Centennial Resource Development, Inc.",28.547283,1.681423,0.673269,190.90%,139.13%,560.99%,253.37%,24,1.1566666666666663,-0.0533333333333322,0.06227669263250086,-0.002460076232910923,0.1040694705089185,0.04109257710102881,18.245416666666667,-0.3776294919672601,38744122.333333336,62252503.666666664,2
XNET,迅雷,0.0,1.543949,-0.191451,107.22%,58.40%,219.63%,117.14%,52,-0.5200000000000001,0.23666666666666636,-0.0505478984363657,0.03866675998600308,0.6447143738338619,0.27774104647068226,7.949134615384614,-0.547839140736405,8516104.333333334,18834236.0,4
YNDX,Yandex,14.902784,3.45131,2.022441,856.69%,34.24%,126.01%,28.67%,89,-1.0666666666666653,-1.1300000000000001,-0.028606710636659236,-0.02536584552227647,0.33734598086110684,0.24022517544940677,25.713932584269674,-0.3934943404041417,62921918.333333336,103744981.33333333,7
RDCM,Radcom Ltd,47.987787,2.956048,0.36676,471.08%,19.31%,195.83%,35.61%,252,-0.8500000000000002,0.4499999999999993,-0.04284040183443235,0.02401750984857248,0.7589643191937615,0.5336849594044882,10.235206349206353,-0.1902548904136626,675586.0,834319.3333333334,21
WEYS,Weyco Group,21.346052,1.883507,1.7267830000000002,16.88%,5.98%,33.14%,0.59%,252,0.1566666666666663,0.8300000000000006,0.005043031380295261,0.0259544368367713,0.2118130048660393,0.1468870967509915,20.7799138888889,-0.5546274659199358,189002.0,424368.3333333333,21
ECOL,US Ecology,26.887789,4.8962699999999995,2.826562,161.83%,8.61%,78.26%,8.91%,252,4.033333333333329,3.5166666666666657,0.060143169139851654,0.06373060900286785,0.3427933769828679,0.20443588008238867,20.78382936507937,-0.33044556210894827,1069975.6666666667,1598041.3333333333,21
REDU,瑞思学科英语,0.0,10.544989999999999,-0.10586500000000001,37.77%,28.64%,31.59%,28.44%,12,-1.0999999999999996,-0.41666666666666785,-0.0801605765673468,-0.024607129281712947,0.18479339411393317,0.0038922349977395915,13.995833333333332,-0.35244779909080726,2189720.0,3381534.3333333335,1
CBOE,芝加哥期权交易所,22.126306,3.7039779999999998,4.715202,22.06%,3.78%,676.97%,119.24%,100,0.3400000000000034,-3.6366666666666654,0.004379067381342576,-0.03139314026481529,0.19713115687465077,0.10606005917771376,56.75725000000003,-0.468608545137189,13134339.0,24716880.333333332,8
LITE,Lumentum Holdings Inc.,16.974495,4.461276,3.876404,161.02%,35.20%,104.82%,16.81%,39,0.516666666666668,-1.9333333333333325,0.02048587599947048,-0.019791381468322683,0.3610299637426359,0.23825910967642497,41.82333333333334,-0.21462847819012376,31105408.0,39605979.0,3
LABL,Multi-Color Corporation,15.716379000000002,1.788986,3.960836,27.93%,88.14%,31.85%,84.32%,252,-0.36666666666666714,-0.44999999999999335,-0.004663749030861878,-0.005150189434344146,0.253295251493806,0.200265434698116,24.85960793650794,-0.4037364259314239,1572556.3333333333,2637351.0,21
ACLS,Axcelis科技设计公司,4.577268,1.623592,4.227412,5.29%,16.09%,46.38%,40.62%,219,-0.25,-1.5666666666666664,-0.008318099524826728,-0.06855473059176762,0.4959596076375923,0.3781382154359661,20.579899543378982,-0.17650340281726687,6001748.333333333,7288127.666666667,18
MAR,万豪酒店,29.878683000000002,15.463628,4.237469,24.74%,6.02%,7.28%,5.39%,60,1.7600000000000051,-3.030000000000001,0.014027126367144913,-0.0221402125960958,0.11285608197286863,0.07114403137488029,85.6685,-0.09541415059249755,37321355.333333336,41257947.333333336,5
DYSL,Dynasil Corporation of America,49.019186,1.181366,0.027936000000000002,275.70%,19.31%,1184.03%,1.69%,94,-0.05893333333333328,0.046666666666666634,-0.042090667675986466,0.035347406408398244,0.3407392643955693,0.20906812513371342,1.646468085106383,-0.3425832804033744,386760.6666666667,588303.6666666666,7
PRCP,Perceptron,27.877015000000004,2.292646,0.392438,195.79%,5.56%,270.57%,31.07%,252,0.16166666666666707,0.5600000000000005,0.016226702035282932,0.060364486821792074,0.36259476341334035,0.32908042841579793,6.948988095238095,0.2857632989151746,367262.0,285637.3333333333,21
ATTU,Attunity Ltd,0.0,6.490463,-0.091913,108.05%,46.71%,113.85%,31.76%,75,2.5399999999999996,1.426666666666667,0.20263897031567887,0.17262036704687586,0.3623917361585909,0.25130893909740676,8.946200000000003,0.8837407342316426,6520458.666666667,3461441.6666666665,6
PRAH,PRA Health Sciences,60.27754100000001,7.281461,1.7786060000000001,42.57%,35.43%,55.47%,43.89%,47,6.276666666666666,3.7633333333333354,0.06465863495114228,0.04476624058777313,0.2020562152461666,0.13306588775577205,59.01106382978724,-0.3411713978300476,10747096.333333334,16312431.333333334,3
AMCX,AMC网络公司,7.775967,21.669972,8.121177000000001,2.51%,7.16%,12.55%,2.87%,88,0.826666666666668,3.3933333333333358,0.013803624504958178,0.062387702882294775,0.17390394485856842,0.11246883746651744,58.43335227272728,-0.41986867903405173,9871937.666666666,17016729.333333332,7
ULTI,The Ultimate Software Group,259.744127,16.694141000000002,1.211731,202.05%,20.68%,189.97%,21.12%,244,22.76000000000001,4.656666666666666,0.08075937565064606,0.020424486274255017,0.24790617258503775,0.2069394349172641,68.35629098360654,-0.19311372366373566,4439704.0,5502267.333333333,20
SORL,瑞立集团,3.249938,0.46412299999999995,1.372334,13.82%,40.09%,19.50%,44.12%,181,-0.1800000000000003,-0.33333333333333365,-0.03782911128935771,-0.04890813104605349,0.8302123714526678,0.48586871634018025,4.902877348066299,-0.5067461646671734,2509749.6666666665,5088150.333333333,15
III,信息服务,187.897312,3.405504,0.028473000000000002,874.43%,4.39%,128.72%,3.49%,128,0.3166666666666667,-0.016666666666666607,0.07674978880001823,-0.0033276232106641337,0.38171410944431045,0.2764917685541344,3.2658593749999993,-0.15831530818537917,1460905.6666666667,1735692.3333333333,10
WVVI,Willamette Valley Vineyards,17.756298,1.433172,0.455613,35.34%,9.55%,4.86%,1.84%,252,-0.1709000000000002,0.24476666666666702,-0.02028144240077878,0.030443046103776808,0.2967774721649116,0.1785384221679828,4.269889682539682,-0.7104403626116185,56856.0,196353.33333333334,21
PLPC,Preformed Line Products Company,21.564852,1.7240630000000001,3.8020199999999997,62.05%,11.69%,264.16%,16.05%,205,-3.8800000000000003,7.74333333333333,-0.04545215749217373,0.10804786860521338,0.30911057891282695,0.2506663033503493,44.80109756097563,-0.4365160489944261,128995.0,228924.0,17
LGND,Ligand Pharmaceuticals Inc.,45.050992,8.666762,5.650042,1107.66%,221.64%,791.49%,91.88%,252,15.923333333333337,13.98999999999998,0.07546970803795972,0.08567553605122963,0.3852578972498344,0.3083442171176751,63.161807142857214,-0.20676455112402203,5753279.333333333,7252927.666666667,21
ZIXI,Zix Corporation,0.0,6.410784,-0.134719,61.55%,6.85%,6.59%,4.79%,252,0.13333333333333316,0.3633333333333333,0.02410992519364363,0.0809694168394983,0.7233750588473389,0.3149015868409784,7.101865079365079,-0.4960050056504668,2901076.6666666665,5756161.666666667,21
TRMB,天宝导航,72.16372,4.211943,0.58783,35.52%,19.03%,17.87%,21.55%,252,3.9566666666666657,-0.9766666666666642,0.1109457021999401,-0.028169051564770172,0.2865564809498196,0.18624713838381293,15.511328174603172,-0.2807173262945613,22484502.333333332,31259619.0,21
IRMD,iRadimed Corporation,119.731012,8.548945,0.241792,279.47%,33.53%,460.50%,37.69%,51,2.0333333333333337,2.1666666666666665,0.09149993786642763,0.13539901184725522,0.3773012100026232,0.19285080318086148,16.074313725490196,1.8802785690593997,1687552.3333333333,585899.0,4
WB,微博,34.354186999999996,11.33645,2.124632,92.40%,95.38%,111.67%,75.64%,54,-3.976666666666669,-10.043333333333337,-0.049020760225566375,-0.09202749252752684,0.38034580290008396,0.2986420996080284,47.904074074074074,-0.27640936291959767,38046330.333333336,52579909.666666664,4
GSM,Ferroglobe PLC,12.88997,1.3753,0.622965,6503.00%,36.91%,538.87%,41.58%,111,-0.15000000000000036,-0.6866666666666662,-0.017740802532965203,-0.0646603546048165,0.21141309828968527,0.16990604104123444,13.893693693693692,-0.023777905954596862,16149194.666666666,16542541.666666666,9
NVEE,NV5 Holdings Inc.,31.860235,5.782307,2.851517,76.43%,24.22%,89.07%,47.57%,61,6.783333333333336,4.416666666666667,0.09284098513114962,0.07364781481098935,0.3358414928108202,0.24092574718298457,30.659672131147545,-0.21681222211073545,1332137.6666666667,1700917.3333333333,5
RELL,理查森电子,30.719063000000002,0.872549,0.29623299999999997,1491.20%,21.76%,136.83%,28.88%,252,-0.23666666666666694,0.61,-0.02502144981763237,0.07329680026370204,0.4288910440567735,0.29283690928049294,9.196329365079356,-0.5649972854353341,254259.66666666666,584501.3333333334,21
DNKN,唐恩都乐,18.532593,-7.838785000000001,4.1289419999999994,18.41%,4.96%,13.23%,1.73%,87,1.8199999999999978,3.0899999999999985,0.02596398623734189,0.049514619758893395,0.1461642845347094,0.09138793622317809,46.09057471264367,-0.3739480491087255,14298644.666666666,22839390.0,7
ICFI,ICF国际,22.887388,2.423695,3.5674669999999997,14.07%,5.85%,22.01%,2.19%,145,3.4000000000000057,4.199999999999998,0.04689934071436527,0.06910193119352655,0.23701436004140408,0.17347653680032438,32.278689655172414,-0.36456204238949197,1737254.3333333333,2733948.0,12
VNOM,Viper Energy Partners LP,16.325163,12.297924,2.3564849999999997,480.00%,105.75%,107.71%,85.41%,51,1.6766666666666659,2.1533333333333338,0.05356853817499504,0.08161000657187403,0.17341395541264815,0.12580188286891913,20.362058823529413,-0.2024886501035892,13328398.333333334,16712487.333333334,4
LMNX,路明克斯,37.145047,2.715625,0.762955,2.25%,4.08%,45.13%,6.28%,223,0.23333333333333428,2.8200000000000016,0.01694377946809174,0.12818357409161435,0.26295414405352296,0.20197292562211622,17.073452914798203,-0.09605072717988249,6368614.0,7045322.333333333,18
KRNT,Kornit Digital Ltd.,400.312982,4.789715,0.054957000000000006,725.12%,25.49%,132.53%,14.83%,42,0.9500000000000005,1.5833333333333328,0.05362798154593226,0.11220073228582407,0.2205088533881847,0.13129409760129018,14.401666666666669,-0.23988787169883977,4489743.666666667,5906686.0,3
DRYS,DryShips Inc,0.02281,0.657948,204.731049,122.86%,164.06%,107.22%,273.09%,164,-0.15333333333333332,0.4833333333333334,-0.029867775645126892,0.12259335274370359,1.0609502139333429,0.572926977233798,137076545.41975552,-0.45597520495058363,14806572.333333334,27216723.333333332,13
STX,希捷科技,12.134012,8.589669,4.104166,304.39%,17.83%,96.39%,4.82%,121,-1.6133333333333368,1.0666666666666675,-0.030268322430457642,0.02147409118601989,0.36445672131092116,0.26746387102080144,32.93880165289256,-0.19992037086677494,58655729.0,73312364.0,10
PTC,PTC Inc.,203.528095,13.966404999999998,0.48592799999999997,1887.28%,8.06%,817.57%,9.94%,252,3.946666666666663,5.273333333333326,0.041360442760573525,0.06376386979434069,0.27324521453139056,0.1600097220314918,28.939424603174594,-0.2852304101262875,15912355.0,22262216.0,21
CSII,Cardiovascular Systems,753.357622,9.587966999999999,0.051078,384.07%,11.78%,120.87%,6.60%,116,2.240000000000002,3.4433333333333365,0.06798087684726443,0.1443391701484382,0.39991533179084654,0.29669279474607047,18.748706896551724,0.058741108903640454,5204736.0,4915966.666666667,9
MEDP,Medpace Holdings Inc.,40.716578999999996,4.0337760000000005,1.431358,73.43%,79.95%,72.26%,73.89%,26,6.2799999999999985,1.5,0.14651359951811957,0.03979394564718854,0.24761192505938864,0.1289214181456387,36.50461538461538,0.8083978908756911,12322560.666666666,6814076.0,2
MOSY,正一科技,0.0,0.78989,-0.111572,107.89%,232.23%,107.90%,247.19%,208,-0.32503333333333334,0.18666666666666668,-0.2310935960591133,0.1464339581986641,0.9761688681996598,0.5160737108242076,49.25688269230769,-0.022149600879216056,8333672.333333333,8522441.0,17
FNJN,"Finjan Holdings, Inc.",2.688164,1.794707,1.584725,348.73%,649.24%,83.18%,162.66%,53,0.22333333333333347,0.05000000000000012,0.06356660148030796,0.021238775462233447,0.44232289549761644,0.24775561793286074,2.297054716981133,0.23036685486852004,8838244.333333334,7183422.0,4
MDSO,Medidata,88.317551,8.856566,0.9439799999999999,119.98%,14.61%,3.46%,16.89%,112,0.496666666666665,5.746666666666667,0.010261075182355176,0.085161066307937,0.21762494402706226,0.15199419181945567,37.414062499999986,-0.18337207803607977,11372879.0,13926635.0,9
PFIE,"Profire Energy, Inc.",23.188221,3.226568,0.125926,30.60%,19.81%,212.67%,55.53%,55,-0.10666666666666676,0.21666666666666634,-0.02614715616410901,0.11432711734573205,0.3355026191909165,0.2933495041735222,2.0691745454545454,-0.5145408628222051,7031662.0,14484560.0,4
LTRX,创力,158.730153,4.725633,0.037422000000000004,1546.15%,8.99%,312.35%,0.67%,218,0.39666666666666694,0.27,0.21526372123525617,0.1388923896837753,0.6664889766242669,0.352421282338246,7.7692619266055045,1.3898693984270831,3120517.0,1305727.0,18
MRTN,马尔登运输,12.680186,2.2441150000000003,1.7783650000000002,49.90%,14.88%,25.77%,7.97%,252,-0.29999999999999954,0.18333333333333357,-0.012452547405030934,0.016170464791471467,0.28160379205707214,0.18854902655190695,7.448732142857142,-0.35418488116447955,4874229.333333333,7547406.666666667,21
LPLA,LPL Financial Holdings Inc,17.248772,5.651643,3.7312800000000004,73.55%,22.10%,94.09%,21.33%,95,-0.24000000000000435,1.5033333333333374,-0.0035345583577303685,0.027751281451190324,0.2117323024768948,0.14661900315495985,40.469052631578954,-0.4215563876375899,10651232.0,18413604.666666668,7
NFLX,"Netflix, Inc.",152.944045,33.766695,2.279788,485.90%,40.27%,62.79%,40.36%,197,-6.033333333333341,33.10333333333333,-0.0116774647537913,0.10309192641271392,0.6361879049126026,0.3374554946507289,48.04622741116753,-0.0770915644851509,199618840.66666666,216293223.66666666,16
ESRX,快捷药方,11.111946000000001,2.635031,8.171386,9.17%,1.16%,13.74%,0.46%,252,4.946666666666663,2.6866666666666674,0.06118903073480264,0.038429818007394145,0.23907124537061153,0.13085601030583927,35.27681626984126,-0.03731370793104235,70972994.66666667,73723907.0,21
HWCC,休斯顿电线电缆,27.225748,1.385349,0.295676,4925.93%,24.07%,529.80%,8.03%,148,-0.08833333333333322,0.4500000000000002,-0.00886652100894772,0.06117832265855817,0.22801625160479191,0.20967706814636208,12.18195945945946,-0.5447318596936139,419844.3333333333,922191.3333333334,12
UFPI,Universal Forest Products,16.333601,2.243748,2.301391,30.53%,20.71%,55.23%,17.46%,252,0.5066666666666677,1.4533333333333331,0.01375159922098094,0.04611027892854088,0.2746464981790536,0.23368412263738278,13.911864682539683,-0.2585142080100035,4518556.333333333,6093921.666666667,21
FTNT,飞塔信息,161.854734,18.539596,0.528375,114.35%,21.40%,288.79%,17.15%,107,8.840000000000002,3.0966666666666662,0.13276087407002538,0.056219627277700336,1.6875810076281341,0.20963656291175417,22.07345794392523,-0.25829548993686857,24852525.666666668,33507313.666666668,8
CALM,Cal-Maine Foods,18.986887,2.522497,2.604429,392.94%,61.37%,2232.56%,42.17%,252,1.7500000000000024,0.5833333333333334,0.038079250657308876,0.015096368954908257,0.2740548012723797,0.24196813526798436,16.215396825396823,-0.1984231709035492,5787161.333333333,7219721.333333333,21
PGTI,PGT Inc,22.401019,6.157819,1.131645,119.87%,23.21%,144.75%,24.42%,148,0.31666666666666643,0.6000000000000002,0.020260358856154823,0.0344658206280555,0.5088588575305021,0.29562771934335363,8.053804054054053,0.041635099956464354,10703693.333333334,10275857.0,12
IESC,Integrated Electrical Services,0.0,1.8680290000000002,-0.744316,47.27%,11.64%,315.06%,0.99%,149,0.9833333333333331,0.5499999999999984,0.05646229003537425,0.03700813184160824,0.5018942096896469,0.3482344902234471,10.946375838926174,-0.3371877967802463,345237.6666666667,520868.0,12
ZBRA,Zebra Technologies Corporation,52.571681999999996,8.398131,3.192403,311.76%,12.95%,1262.50%,12.95%,252,12.590000000000003,1.7900000000000016,0.08838548227212432,0.01692272228311539,0.2535172331218006,0.1719349125439964,45.40012658730157,-0.20103850731734962,6587468.666666667,8245039.0,21
ERIE,伊瑞保险,28.114079999999998,6.660667,4.514464,36.19%,38.54%,37.35%,43.29%,252,3.9599999999999986,0.060000000000002274,0.03324633813108154,0.0007747245804000736,0.12536751263306725,0.09937440891403226,59.115277777777784,-0.38236959131336284,482957.3333333333,781952.0,21
AUDC,奥科,48.407245,3.479346,0.22414,136.09%,12.30%,87.95%,13.51%,233,0.96,0.19163333333333346,0.11534722128528767,0.026583177257147525,0.5056401305886525,0.29468118250667075,8.316931330472102,3.6664376588833445,4229310.666666667,906325.3333333334,19
DENN,Denny’s Corporation,22.656732,-8.184283,0.671765,32.88%,17.96%,16.55%,21.39%,251,-0.45333333333333314,0.11666666666666714,-0.028078724941383987,0.013844544777863085,1.3417200079309743,0.32045178756221765,5.1516135458167325,-0.2895843204056255,4169378.0,5868927.333333333,20
