code,name,category,pe
HTZ.N,赫兹,商业服务,-2.35555555
BEL.N,Belmond Ltd.,,32.50000055
GPRK.N,GeoPark Ltd.,,-22.89634120
CBPX.N,"Continental Building Products, Inc.",,29.25925845
CYS.N,"CYS Investments, Inc.",,-189.00000279
SSN.N,Samson Oil & Gas Ltd,,1.78499994
ASIX.N,"Advansix, Inc.",,33.82142938
JOE.N,圣乔,,85.47619678
TSLX.N,"TPG Specialty Lending, Inc.",,7.74589795
VVI.N,Viad Corp.,,27.27272839
DDC.N,Dominion Diamond Corporation,,-29.66666685
NGD.N,"New Gold, Inc.",,199.50000494
SSW.N,西斯班公司,运输,-4.98677263
EAB.N,"Entergy Arkansas, Inc.",,7.14202871
GCI.N,甘尼特公司,媒体内容,22.95454645
EAI.N,"Entergy Arkansas, Inc.",,
KMG.N,"KMG Chemicals, Inc.",化学制品,39.89729546
NBHC.N,National Bank Holdings Corp.,控股公司-多元经营\r,48.07594748
PMT.N,PennyMac Mortgage Investment Trust,,17.41666548
CCF.N,Chase Corp.,,31.52631699
WAIR.N,"Wesco Aircraft Holdings, Inc.",存储\/仓储\r,13.61764645
BKE.N,巴克尔,零售,11.36699561
DEL.N,代尔提克木材,林产品\/造纸,122.73684204
EAE.N,"Entergy Arkansas, Inc.",,7.01449288
ETM.N,安德康传播,媒体内容,8.79120854
GTY.N,Getty Realty Corp.,房地产信托投资基金,25.24553527
WNC.N,Wabash National Corp.,汽车制造,10.63736267
MXL.N,"MaxLinear, Inc.",半导体,18.73626236
FNFV.N,Fidelity National Financial Inc,,-289.16667949
WTI.N,"W&T Offshore, Inc.",,-2.98076934
SSP.N,The E.W. Scripps Co.,媒体内容,17.35442996
MTRN.N,Materion Corp.,采矿,43.50393766
MYCC.N,CLUBCORP HLDGS INC COM,,342.00000253
SEND.N,"SendGrid, Inc.",,
TBI.N,"TrueBlue, Inc.",,-72.63513420
PJT.N,"PJT Partners, Inc.",,-318.49999934
QUAD.N,"Quad\/Graphics, Inc.",,22.81111248
TLRD.N,"Tailored Brands, Inc.",,44.92156917
CEIX.N,"CONSOL Energy, Inc.",,
KREF.N,"KKR Real Estate Finance Trust, Inc.",,
TGS.N,Transportadora de Gas del Sur SA,,37.10526463
CCC.N,卡尔冈炭素,化学制品,79.62962647
CNNX.N,CONE Midstream Partners LP,,10.78616306
PLOW.N,"Douglas Dynamics, Inc.",汽车部件与设备,28.20588201
CRY.N,"CryoLife, Inc.",医疗保健产品,91.56249966
MOV.N,摩凡陀,,31.22516677
KNL.N,海丘,办公家具\r,12.91071501
THGA.N,"The Hanover Insurance Group, Inc.",,7.10000026
CODI.N,"Compass Diversified Holdings, Inc.",,35.67647066
EEQ.N,安桥能源管理有限责任,,-6.86666679
HESM.N,Hess Midstream Partners LP,,
OMI.N,欧麦斯-麦能医疗,销售\/批发\r,9.86079525
PDS.N,Precision Drilling Corp.,油气,-8.91250001
SMP.N,"Standard Motor Products, Inc.",汽车制造,18.16092085
HY.N,"Hyster-Yale Materials Handling, Inc.",,24.68965710
USAC.N,USA Compression Partners LP,机械-多元,80.33333984
IRS.N,IRSA Inversiones y Representaciones SA,,12.48319692
KAI.N,凯登纸业,,33.14235873
WK.N,"Workiva, Inc.",,-22.91342503
NMFC.N,New Mountain Finance Corp.,,8.62499999
GMS.N,"GMS, Inc.",,22.44642793
ATKR.N,"Atkore International Group, Inc.",,21.04858656
CHS.N,"Chico\'s FAS, Inc.",零售,11.75362273
ALG.N,阿拉莫集团股份有限公司,,26.01156041
TOO.N,Teekay Offshore Partners LP,运输,-24.99999963
ALDW.N,Alon USA Partners LP,,-236.42855952
GFA.N,Gafisa建设,,-0.19595084
STC.N,Stewart Information Services Corp.,保险,23.44324236
HASI.N,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",,61.59843940
HCLP.N,Hi-Crush Partners LP,采矿,-6.92060988
REVG.N,"REV Group, Inc.",,
WTTR.N,"Select Energy Services, Inc.",,
RPT.N,Ramco-Gershenson Properties Trust,,19.36363519
RFP.N,"Resolute Forest Products, Inc.",林产品\/造纸,-12.88888965
EXTN.N,Exterran Corp.,,-4.18209390
NEWM.N,"New Media Investment Group, Inc.",媒体内容,26.81428682
FCH.N,费尔科寄宿信托,,-45.62500221
LNN.N,Lindsay Corp.,机械-多元,43.63761208
PJC.N,派杰,,-43.88728452
AGS.N,"PlayAGS, Inc.",,
AGM.N,联邦农业抵押贷款公司,,15.69514242
TGI.N,"Triumph Group, Inc.",,-0.97585009
OCIP.N,OCI Partners LP,,-19.74137955
RMAX.N,"RE\/MAX Holdings, Inc.",,43.17829644
AWF.N,联博全球,环球,6.71935652
SRI.N,"Stoneridge, Inc.",,12.49839472
GMTA.N,GATX Corp.,,
CLDT.N,Chatham Lodging信托,,26.54333225
NSU.N,Nevsun Resources Ltd.,,81.50000158
DF.N,迪恩食品,,8.17938979
CPAC.N,Cementos Pacasmayo SAA,,23.91489319
NCI.N,法维翰咨询,商业服务,18.10084024
GLOP.N,GasLog Partners LP,,10.73732646
CKH.N,海科控股,油气服务,-4.18573659
MTW.N,马尼托沃克,机械-多元,-9.94505474
CO.N,中国脐带血库企业集团,卫生保健设施,42.26315702
AGRO.N,Adecoagro SA,农业,420.75000750
RGR.N,斯特姆-鲁格,多元化制造商,12.17864917
ARR.N,ARMOUR房地产资金信托,,-13.80838327
HIFR.N,"InfraREIT, Inc.",,19.18421150
VCRA.N,Vocera通信,计算机硬件,-50.76562876
AC.N,"Associated Capital Group, Inc.",,103.65853749
CBL.N,CBL金融,房地产信托投资基金,7.35999997
BLX.N,拉丁美洲出口银行,银行,10.97747771
ALJ.N,阿龙美国能源公司,,-11.38461554
AOD.N,Aberdeen Total Dynamic Dividend Fund,环球,-48.94444483
GRC.N,The Gorman-Rupp Co.,机械-多元,38.05263366
CCS.N,"Century Communities, Inc.",,13.77682383
KAP.N,"KCAP Financial, Inc.",,-48.39018957
FSP.N,Franklin Street Properties Corp.,房地产信托投资基金,109.87500198
SNOW.N,TRAWEST RESORTS HLDGS INC,,18.55468791
DBD.N,迪堡金融设备,计算机,-25.83333312
JT.N,简普科技,,
TPGE.N,TPG Pace Energy Holdings Corp.,,
PKY.N,Parkway Properties Inc,房地产信托投资基金,-272.00001192
TRXC.N,"TransEnterix, Inc.",,-4.31271024
REV.N,露华浓,化妆品\/护理,-41.19047566
TPC.N,Tutor Perini Corp.,,9.70052105
WLH.N,"William Lyon Homes, Inc.",,15.70322639
NR.N,新园能源,油气服务,-20.20408046
WOW.N,"WideOpenWest, Inc.",,
AROC.N,"Archrock, Inc.",,-15.68750000
FOR.N,福里斯特,,15.57553945
RYAM.N,"Rayonier Advanced Materials, Inc.",,11.41290392
PMC.N,PharMerica Corp.,卫生保健设施,42.39130449
EHIC.N,一嗨租车,,185.14285690
BETR.N,"Amplify Snack Brands, Inc.",,33.33333201
DEA.N,"Easterly Government Properties, Inc.",,197.29999248
GTS.N,三S管理,卫生保健设施,54.56338429
UHT.N,Universal Health Realty Income Trust,房地产信托投资基金,50.71874970
AGM.A.N,联邦农业抵押贷款,,13.19500840
MCS.N,马库斯,住宿,24.30146977
XOXO.N,XO集团,互联网,73.57447217
MOD.N,摩丁制造,汽车制造,61.37930948
FRO.N,Frontline Ltd.,,6.73999977
WHD.N,"Cactus, Inc.",,
TGH.N,Textainer Group Holdings Ltd.,运输及出租\r,-17.22222268
BBX.N,亚特兰大银行,储蓄及贷款\r,4.62303669
FSM.N,"Fortuna Silver Mines, Inc.",采矿,-137.87000487
IGR.N,IGR基金,环球,34.18181828
SSNI.N,思飞信,,-38.71428747
PBFX.N,PBF Logistics LP,,9.83490637
HT.N,HT基金,,10.24770618
GSBD.N,"Goldman Sachs BDC, Inc.",,19.32705292
PSLV.N,Sprott Physical Silver Trust,债务\r,
STNG.N,"Scorpio Tankers, Inc.",,-16.09375066
MOO.N,农业指数ETF-Market Vectors,环球,
GLT.N,PH格拉特费尔,林产品\/造纸,40.48979544
CMRE.N,Costamare Inc.,,10.03797419
MANU.N,曼联,娱乐,87.59500381
UBA.N,"Urstadt Biddle Properties, Inc.",房地产信托投资基金,41.24073995
CVNA.N,Carvana Co.,,
CPF.N,中央太平洋银行,银行,19.41333389
SAH.N,索尼克汽车,,9.82758672
EGO.N,埃尔拉多黄金公司,,-2.22916683
EROS.N,Eros International Plc,,151.02221631
CYD.N,中国玉柴国际有限公司,,10.99465209
EPRT.N,"Essential Properties Realty Trust, Inc.",,
SXC.N,"SunCoke Energy, Inc.",煤炭,58.86363582
NPK.N,"National Presto Industries, Inc.",航空航天\/国防,18.91236322
TCRZ.N,"THL Credit, Inc.",,
MBI.N,"MBIA, Inc.",保险,-3.70472441
SVU.N,美国超值商店公司,,57.14473796
GFF.N,格里丰,建筑材料,24.86110959
TCRX.N,"THL Credit, Inc.",,23.29174285
GIM.N,GIM环球基金,环球,616.50000997
KND.N,金德里德保健,健康护理服务,-1.17647057
VSTO.N,"Vista Outdoor, Inc.",,-4.04303799
BTE.N,Baytex能源信托,油气,-1.92441854
GPMT.N,"Granite Point Mortgage Trust, Inc.",,
RGS.N,Regis Corp.,,196.22221273
SAND.N,Sandstorm Gold Ltd.,,26.00000018
GHL.N,格林希尔事务所,多元化金融服务,16.77248730
AHT.N,阿什福德酒店管理信托公司,房地产信托投资基金,-8.58947363
CMO.N,卡帕史丹抵押,房地产信托投资基金,12.32142878
PEI.N,宾夕法尼亚房地产投资信托,房地产信托投资基金,-27.64975030
TG.N,特里迪加,多元化制造商,31.46666718
WLKP.N,Westlake Chemical Partners LP,,16.24158907
KEN.N,Kenon Holdings Ltd.,,-187.87500086
PARR.N,"Par Pacific Holdings, Inc.",,-15.91666653
FPH.N,Five Point Holdings LLC,,
KOP.N,科佩斯控股,化学制品,26.90647619
BGG.N,百力通,,24.05263278
REN.N,Resolute Energy Corp.,,-3.10987418
GCO.N,格涅斯科,,8.22981379
TMST.N,TimkenSteel Corp.,,-7.28033425
MHO.N,MI 家居,房屋建筑商,14.74999940
CIG.C.N,Companhia Energ茅tica de Minas Gerais SA,,
GBL.N,Gamco投资,多元化金融服务,6.87015287
SUPV.N,Grupo Supervielle SA,,43.70370267
GOL.N,勒莫国航,,0.77452229
CUBS.N,"Customers Bancorp, Inc.",,10.89294428
LDL.N,莱德尔,多元化制造商,20.54398067
CIR.N,Circor国际,,64.13114429
UTL.N,UNITIL Corp.,,26.45876305
THR.N,"Thermon Group Holdings, Inc.",油气服务,51.76666821
BOE.N,黑岩全球成长基金,环球,61.56111049
CVIA.N,Covia Holdings Corp.,,
EVA.N,Enviva Partners LP,,29.43298804
USX.N,U.S. Xpress Enterprises Inc,,
MUX.N,"McEwen Mining, Inc.",采矿,32.21428721
ATW.N,Atwood海洋工程公司,油气,2.56043940
JCP.N,彭尼公司,零售,
TK.N,Teekay Corp.,,-4.48456781
LL.N,Lumber Liquidators控股,零售,-10.26494003
ELF.N,"e.l.f. Beauty, Inc.",,-0.39701038
APRN.N,"Blue Apron Holdings, Inc.",,
BCEI.N,富矿溪能源,,-8.55198009
TDW.N,潮水公司,,-2.33199990
UIS.N,优利系统,计算机,-15.00000019
TRK.N,"Speedway Motorsports, Inc.",娱乐,18.55208319
LRN.N,K12国际学校,商业服务,62.82142885
STAR.N,"iStar, Inc.",,19.39999972
TDF.N,"Templeton Dragon Fund, Inc.",,105.64999423
EDN.N,恩普雷萨电力,,-19.59883635
VRS.N,Verso Corp.,林产品\/造纸,-22.48387063
KNOP.N,KNOT Offshore Partners LP,,9.95454507
ITG.N,投资科技股份,多元化金融服务,-27.68354461
IGD.N,IGD基金,环球,26.33214326
SGY.N,斯通能源,油气,-0.05920823
HMY.N,哈莫尼黄金,采矿,3.26530611
ELP.N,Companhia Paranaense de Energia,电力,3.17058807
EXPR.N,"Express, Inc.",零售,12.91780830
BRSS.N,"Global Brass & Copper Holdings, Inc.",,21.19127554
NVGS.N,Navigator Holdings Ltd.,,15.59062458
LTS.N,"Ladenburg Thalmann Financial Services, Inc.",多元化金融服务,-12.06655208
SXCP.N,SunCoke Energy Partners LP,,7.24637705
AHH.N,"Armada Hoffler Properties, Inc.",,17.94117597
UBP.N,优士达不动产,,32.96296024
APTS.N,"Preferred Apartment Communities, Inc.",房地产信托投资基金,-8.27014295
MTL.N,车里雅宾斯克钢铁,,-0.18217489
DKL.N,Delek Logistics Partners LP,油气,13.31245214
HUD.N,Hudson Ltd.,,
ETH.N,伊森艾伦室内装饰,,14.00000000
ABR.N,阿伯房地产信托,,13.10855478
AIW.N,Arlington Asset Investment Corp.,,-13.51955379
EPE.N,EP Energy Corp.,,-22.00000081
TOWR.N,"Tower International, Inc. (Michigan)",汽车制造,18.10439550
AVD.N,美国先锋公司,化学制品,50.22727387
SBR.N,Sabine Royalty Trust,,24.08746001
DHT.N,DHT控股,运输,45.10000162
DIAX.N,Nuveen Dow 30 Dynamic Overwrite Fund,,10.19889484
CRCM.N,"Care.com, Inc.",,213.89999071
TALO.N,"Talos Energy, Inc.",,
SA.N,"Seabridge Gold, Inc.",,-103.72727190
LDR.N,蓝道尔信息检索,商业服务,34.81865221
CBB.N,辛辛那提贝尔,电信,7.06421979
BY.N,"Byline Bancorp, Inc.",,
BPT.N,BPT信托,油气,14.33333349
FPO.N,FPO信托,,-65.52941309
IRET.N,IRET房产信托,,54.49999728
MPX.N,海洋产品,休闲,43.02954697
NXE.N,NexGen Energy Ltd.,,
VSLR.N,"Vivint Solar, Inc.",,34.06249957
DFIN.N,"Donnelley Financial Solutions, Inc.",,10.95555546
AVP.N,美国雅芳产品有限公司,化妆品\/护理,-5.16071445
OFG.N,OFG Bancorp,银行,14.70873790
INSW.N,"International Seaways, Inc.",,-33.79365250
HK.N,Halc贸n Resources Corp.,油气,-0.71577946
PWE.N,畔西能源信托,油气,-1.21153850
TLP.N,TransMontaigne Partners LP,管道,18.00612067
TWI.N,"Titan International, Inc.",汽车部件与设备,-12.87654355
TISI.N,"Team, Inc.",商业服务,-45.22222427
CTT.N,"CatchMark Timber Trust, Inc.",,-45.71392857
TCX.N,"Tucows, Inc.",互联网,39.53333282
TRC.N,Tejon Ranch Co.,农业,808.00001043
TPB.N,"Turning Point Brands, Inc.",,21.35570436
BOOT.N,"Boot Barn Holdings, Inc.",,49.06382878
VRTV.N,Veritiv Corp.,,30.80769285
AIC.N,Arlington Asset Investment Corp.,,
SNR.N,"New Senior Investment Group, Inc.",,-8.47340935
CVEO.N,Civeo Corp.,,-4.93888921
NX.N,Quanex Building Products Corp.,,349.00001006
RIC.N,Richmont Mines Inc,,64.00000000
RYB.N,红黄蓝儿童教育科技发展有限公司,,
CIVI.N,"Civitas Solutions, Inc.",,32.79999924
TTI.N,"TETRA Technologies, Inc.",油气服务,-2.54189179
CSLT.N,"Castlight Health, Inc.",软件,-7.71551730
MG.N,"MISTRAS Group, Inc.",,38.78181720
WPT.N,WORLD POINT TERMINALS LP,,16.46666829
FF.N,First Opportunity基金,能源-替代能源,10.58914748
AMRC.N,阿梅雷斯克公司,电力,50.00038697
AAV.N,Advantage Oil & Gas Ltd.,油气,-45.57142919
CAPL.N,CrossAmerica Partners LP,,78.81818294
BH.A.N,"Biglari Holdings, Inc.",,
HMLP.N,H枚egh LNG Partners LP,,11.24203760
NXRT.N,"NexPoint Residential Trust, Inc.",,27.28155453
WBAI.N,500彩票网,,-20.12857199
UFI.N,仪化宇辉,服饰,17.18918856
MODN.N,"Model N, Inc.",,-16.00840195
GLP.N,伙伴全球,销售\/批发\r,-2.90086305
NSH.N,NuStar GP Holdings LLC,,10.44921898
MVCD.N,"MVC Capital, Inc.",,
CATO.N,加图商场,零售,13.74999955
IVC.N,英伐凯,,-13.03030309
OBE.N,Obsidian Energy Ltd.,,
MVCB.N,"MVC Capital, Inc.",,46.83888567
SRLP.N,Sprague Resources LP,,64.21795127
UMH.N,"UMH Properties, Inc.",,-173.72221786
VCV.N,范·卡本加州市政债券价值收益基金,债务\r,7.54551304
HMI.N,华米科技,,
TCAP.N,Triangle Capital Corp.,,12.55319172
CEL.N,以色列塞康,电信,13.82926860
VLRS.N,Controladora Vuela Compa帽铆a de Aviaci贸n SAB de CV,,3.38709685
JP.N,钜派投资集团,,17.36666725
FELP.N,Foresight Energy LP,,-2.64452547
MYE.N,"Myers Industries, Inc.",,598.33337214
AMID.N,American Midstream Partners LP,管道,-9.97572806
JMPB.N,"JMP Group, Inc.",,-2553.01004394
GNRT.N,"Gener8 Maritime, Inc.",,8.16049397
OCN.N,Ocwen Financial Corp.,,-2.54037274
RESI.N,Front Yard Residential Corp.,,-2.43301447
TRR.N,TRC Companies,环境控制,-584.99998764
RCUS.N,"Arcus Biosciences, Inc.",,
AWP.N,Aberdeen Global Premier Properties Fund,环球,-22.64285759
ECR.N,Eclipse Resources Corp.,,-2.01785727
JE.N,"Just Energy Group, Inc.",天然气\r,1.68348622
JMPD.N,"JMP Group, Inc.",,
MUC.N,黑岩加州投资基金,债务\r,8.53896100
MITT.N,"AG Mortgage Investment Trust, Inc.",,10.65000032
CHCT.N,"Community Healthcare Trust, Inc.",,123.01041560
ONDK.N,"On Deck Capital, Inc.",,-6.19658142
CINR.N,Ciner Resources LP,,13.23301019
OMP.N,Oasis Midstream Partners LP,,
SALT.N,"Scorpio Bulkers, Inc.",,-3.13063050
EVRI.N,"Everi Holdings, Inc.",,-2.06084657
BBG.N,比尔巴雷特公司,油气,-1.57142866
SGU.N,Star Group LP,零售,12.20000010
JMPC.N,"JMP Group, Inc.",,507.20000465
WHG.N,"Westwood Holdings Group, Inc.",多元化金融服务,21.21299593
CHW.N,CHW基金,环球,111.74999725
VPG.N,"Vishay Precision Group, Inc.",半导体,80.75437726
BZH.N,贝哲房屋,,217.57142111
GNK.N,根科船务贸易,运输,-0.49017649
OIBR.C.N,Oi SA,,
ATEN.N,"A10 Networks, Inc.",软件,-23.00000093
BRS.N,布里斯托,,-4.17888553
IPI.N,"Intrepid Potash, Inc.",化学制品,-4.42613637
OLP.N,"One Liberty Properties, Inc.",房地产信托投资基金,19.71942455
LCI.N,"Lannett Co., Inc.",制药,-20.71428617
VTTI.N,VTTI ENERGY PARTNERS LP,,35.45454469
EBF.N,恩尼斯,,991.25006030
WSR.N,Whitestone REIT,,48.88461732
XTLY.N,XACTLY CORP,,-28.45454414
IHC.N,独立控股,卫生保健设施,4.95633185
LKSD.N,"LSC Communications, Inc.",,4.42879264
DSX.N,黛安娜船舶,运输,-2.15165886
ARA.N,"American Renal Associates Holdings, Inc.",,-54.14285637
OME.N,欧米加蛋白食品,制药,15.06849276
ANH.N,安沃思抵押资产公司,,29.44117683
EFC.N,Ellington投资,,-33.20833320
LXFR.N,Luxfer Holdings Plc,采矿,22.51707422
GRAM.N,Gra帽a y Montero SAA,,11.28124992
DS.N,"Drive Shack, Inc.",,7.01923121
ECCB.N,"Eagle Point Credit Co., Inc.",,4.81089089
MFL.N,BlackRock MuniHoldings Investment Quality Fund,债务\r,8.33727312
NQP.N,Nuveen Pennsylvania Quality Municipal Income Fund,债务\r,12.05650970
FSB.N,"Franklin Financial Network, Inc.",,15.02066005
ATTO.N,Atento SA,,
SMTA.N,Spirit Mta Reit,,
CAI.N,"CAI International, Inc.",,73.29031980
REX.N,REX American Resources Corp.,能源-替代能源,14.80448161
PKE.N,Park Electrochemical Corp.,半导体,41.64285642
MYN.N,黑岩纽约市政收益保险基金,债务\r,7.26219509
PFSI.N,"PennyMac Financial Services, Inc.",,6.55932206
CIO.N,"City Office REIT, Inc.",,-98.76923557
CRD.B.N,Crawford & Co.,,9.83720918
ECCZ.N,"Eagle Point Credit Co., Inc.",,4.57636365
CRD.A.N,Crawford & Co.,,9.73069707
HZO.N,海上麦斯服务,零售,20.95959576
BHB.N,Bar Harbor Bankshares,银行,18.43558241
ECCY.N,"Eagle Point Credit Co., Inc.",,
MCA.N,黑岩加州基金,债务\r,8.85430462
ECCA.N,"Eagle Point Credit Co., Inc.",,4.61509080
SWCH.N,"Switch, Inc. (Nevada)",,
OMN.N,"OMNOVA Solutions, Inc.",化学制品,100.24999469
LAC.N,Lithium Americas Corp.,,
HVT.A.N,哈弗蒂家具,,16.64122152
CORR.N,"CorEnergy Infrastructure Trust, Inc.",,17.76635448
HVT.N,哈弗蒂家具,零售,16.38461540
RYI.N,Ryerson Holding Corp.,,22.22222134
MIN.N,MFS Intermediate Income Trust,环球,22.50000004
ECCX.N,Eagle Point Credit Company Inc.,,
EVI.N,"EnviroStar, Inc.",销售\/批发\r,110.13888875
WMC.N,Western Asset Mortgage Capital Corp.,,-17.52458907
NVTA.N,Invitae Corp.,,-2.71854308
NLS.N,鹦鹉螺体育,休闲,13.34862362
SUP.N,"Superior Industries International, Inc.",汽车制造,10.70987675
EVC.N,超视野传播,媒体,22.15909103
JKS.N,晶科能源,能源-替代能源,1.73007365
TLYS.N,"Tilly\'s, Inc.",,37.52500001
LPG.N,Dorian LPG Ltd.,,25.41935501
SPLP.N,Steel Partners Holdings LP,,66.59999847
HRTG.N,"Heritage Insurance Holdings, Inc.",,14.81578912
PES.N,Pioneer Energy Services Corp.,油气服务,-2.62755102
MGI.N,速汇金国际,,26.39999962
EVER.N,"EverQuote, Inc.",储蓄及贷款\r,15.90566181
SN.N,Sanchez Energy Corp.,油气,-1.00863930
NL.N,"NL Industries, Inc.",多元化制造商,27.74193650
SFS.N,"Smart & Final Stores, Inc.",,33.52941029
PBT.N,帕米亚盆地皇室信托,,21.14285808
CDR.N,西连购物中心,房地产信托投资基金,-60.00000373
KLDX.N,Klondex Mines Ltd.,,-236.50000624
UAN.N,CVR Partners LP,化学制品,-14.17307722
MCB.N,Metropolitan Bank Holding Corp.,,
RCS.N,RCS全球政府基金,环球,16.81034531
MIXT.N,MiX Telematics Ltd.,,66.48500278
EHI.N,"Western Asset Global High Income Fund, Inc.",环球,10.69767402
OB.N,OneBeacon Insurance Group Ltd,保险,16.00884976
ECOM.N,ChannelAdvisor Corp.,,-49.19354801
RM.N,Regional Management Corp.,多元化金融服务,17.64321630
BFZ.N,黑岩加州市政基金,债务\r,9.49999996
SMHI.N,"Seacor Marine Holdings, Inc.",,
CSV.N,"Carriage Services, Inc.",商业服务,22.27678630
CALX.N,"Calix, Inc.",电信,-13.92857171
PGH.N,Pengrowth Energy Corp.,,-1.83374998
DQ.N,大全新能源,化学制品,8.91250038
TPVY.N,TriplePoint Venture Growth BDC Corp.,,
ACRE.N,战神商业房地产公司,房地产信托投资基金,9.89436663
OMAD.N,One Madison Corp.,,
TPVZ.N,TriplePoint Venture Growth BDC Corp. 6.75% Notes due 2020,,36.31883993
NTP.N,"Nam Tai Property, Inc.",,-40.96153850
DCO.N,杜科蒙,,15.57365990
ECC.N,"Eagle Point Credit Co., Inc.",,3.35636347
GORO.N,Gold Resource Corp.,,89.37500319
MCR.N,MFS Charter Income Trust,环球,10.12000035
KRP.N,Kimbell Royalty Partners LP,,-2.24985414
BKS.N,巴诺书店,零售,108.00000030
OZM.N,Och-Ziff Capital Management Group LLC,多元化金融服务,-2.83424651
FLY.N,巴布科克和布朗航空,,-15.84090870
MUJ.N,黑岩新泽西保险基金,债务\r,7.17127069
CIA.N,公民保险,保险,-784.00003278
NAN.N,Nuveen New York Quality Municipal Income Fund,债务\r,9.49999959
SCA.N,Stellus Capital Investment Corp.,,
MX.N,MagnaChip Semiconductor Corp.,半导体,-13.11764624
RST.N,如师通,软件,-13.37599945
INO.N,"Inovio Pharmaceuticals, Inc.",生物技术,-4.10891102
NRP.N,Natural Resource Partners LP,,3.90818838
MHN.N,黑岩综合债务基金,债务\r,7.51515139
BHR.N,"Braemar Hotels & Resorts, Inc.",,
CLW.N,克利尔沃特纸业,林产品\/造纸,8.06896512
MIY.N,"BlackRock MuniYield Michigan Quality Fund, Inc.",债务\r,7.55385945
ZYME.N,"Zymeworks, Inc.",,
HBB.N,Hamilton Beach Brands Holding Co.,,
AZRE.N,Azure Power Global Ltd.,,-3.37785381
EPM.N,Evolution Petroleum Corp.,油气,15.59859175
EXK.N,Endeavour Silver Corp.,采矿,96.66667201
OPY.N,奥本海默控股,多元化金融服务,-316.66665408
JILL.N,"J.Jill, Inc.",,15.25454575
GSV.N,Gold Standard Ventures Corp.,采矿,-35.87499937
ETO.N,Eaton Vance Tax-Advantaged Global Dividend Opportunities Fund,环球,-249.61000071
SOI.N,"Solaris Oilfield Infrastructure, Inc.",,
CHAD.N,Direxion Daily CSI 300 China A Share Bear 1X Shares,,
AFI.N,"Armstrong Flooring, Inc.",,42.30302874
SB.N,"Safe Bulkers, Inc.",运输,-4.18072301
STS.N,Supreme Industries Inc,,18.91891868
HCI.N,"HCI Group, Inc.",保险,14.15068446
DX.N,德尼克斯投资,,9.27536249
SBOW.N,"SilverBow Resources, Inc.",,
MRT.N,"MedEquities Realty Trust, Inc.",,-61.77777469
TREC.N,Trecora Resources,化学制品,18.78205148
NGVC.N,"Natural Grocers by Vitamin Cottage, Inc.",,36.23255736
FC.N,富兰克林柯维,,-630.12501218
SDLP.N,Seadrill Partners LLC,,1.23529413
NAT.N,Nordic American Tankers Ltd.,,6.54166646
PHH.N,PHH Corp.,,-2.87533162
VEC.N,"Vectrus, Inc.",,14.40740722
ERN.N,Erin Energy Corp.,,-2.42537307
BXC.N,布鲁林克斯,销售\/批发\r,20.83615902
GZT.N,Gazit-Globe Ltd.,,8.26605500
IO.N,离子地球物理,油气服务,-4.29195807
SAFE.N,"Safety, Income & Growth, Inc.",,
NMM.N,Navios Maritime Partners LP,,-3.33870954
XXII.N,"22nd Century Group, Inc.",,-17.69999911
PHX.N,潘汉德尔油气,油气,-34.65517407
GCAP.N,嘉盛集团股份有限公司,,11.25373101
JMEI.N,聚美优品,,37.77500078
MOSC.N,Mosaic Acquisition Corp.,,
CSU.N,Capital Senior Living Corp.,健康护理服务,-10.88659805
MSB.N,美莎比信托,钢铁,42.33333102
AHP.N,"Ashford Hospitality Prime, Inc.",,18.87272707
CTO.N,Consolidated-Tomoka Land Co.,,20.87719368
CYH.N,"Community Health Systems, Inc.",健康护理服务,-0.17620579
TCI.N,"Transcontinental Realty Investors, Inc.",,-379.00000961
FENG.N,凤凰新媒体,媒体,28.76375084
ARCX.N,Arc Logistics Partners LP,,22.61643808
FGP.N,法瑞加合作伙伴,,-0.50491629
CHRA.N,"Charah Solutions, Inc.",,
XAN.N,Exantas Capital Corp.,,
PCQ.N,太平洋投资管理加利福尼亚地方收入基金,债务\r,114.19998987
XIN.N,鑫苑置业,,4.72169848
GPX.N,GP Strategies Corp.,多元化制造商,15.74380053
HIL.N,希尔国际管理,,-16.52777659
NWY.N,"New York & Co., Inc.",零售,-18.24074072
RSO.N,Resource Capital Corp.,,-5.76878580
BAS.N,基本能源服务公司公司,,-3.79591824
CULP.N,"Culp, Inc.",,
OOMA.N,"Ooma, Inc.",,-21.01351350
ODC.N,美国石油勘探,化学制品,30.59310286
ESTE.N,"Earthstone Energy, Inc.",,-3.55821920
MLR.N,"Miller Industries, Inc. (Tennessee)",汽车制造,15.02857099
TNP.N,Tsakos Energy Navigation Ltd.,运输,7.25531935
BTX.N,"BioTime, Inc.",生物技术,6.61764699
NPTN.N,NeoPhotonics Corp.,电信,-657.00003185
NYRT.N,"New York REIT, Inc.",,-35.24000168
HTFA.N,Horizon Technology Finance Corp.,,
NGS.N,"Natural Gas Services Group, Inc.",油气服务,44.40000153
GF.N,新德基金,债务\r,-461.52249414
BEDU.N,Bright Scholar Education Holdings Ltd.,,
LGC.N,Legacy Acquisition Corp.,,
ERA.N,"Era Group, Inc.",,-33.41025695
AXON.N,Axovant Sciences Ltd.,,-1.61320755
MYC.N,黑岩市加州市政债券基金,债务\r,7.73988451
AI.N,阿灵顿资产投资公司,多元化金融服务,-5.70111740
