code,name,category,pe
VHC,VirnetX Holding Corp.,软件,-5.98039218
MYF,黑岩市政债券投资基金,债务\r,9.96402915
BRT,BRT房地产信托,,3.72934478
FCCY,第一机构银行,银行,19.73684235
ROX,"Castle Brands, Inc.",销售\/批发\r,-112.00000298
PTN,"Palatin Technologies, Inc.",生物技术和制药,-2.59540545
NRCIB,National Research Corp.,,63.86783223
DBE,Invesco DB Energy Fund,股权,
MPB,"Mid Penn Bancorp, Inc.",银行,16.54054053
TCFC,The Community Financial Corp. (Maryland),银行,21.13836472
ESCA,攀登者,休闲,16.12499928
AE,亚当斯资源与能源公司,,73.59999682
COE,无忧英语,,-1.43114973
TRMR,TREMOR VIDEO INC COM,,-9.20000003
AGEN,艾吉纳斯公司,生物技术和制药,-1.14383556
JTA,Nuveen Tax-Advantaged Total Return Strategy Fund,股权,21.26984083
MGEN,"Miragen Therapeutics, Inc.",,-0.31188882
FUND,Fund基金,股权,4.82568734
KINS,金石保险,保险,15.17543812
BBGI,比斯利广播集团,媒体,3.38383825
SBCP,"Sunshine Bancorp, Inc.",,-2294.00010468
GEOS,Geospace Technologies Corp.,油气服务,-3.79831952
GENC,范科工业,,27.02127626
CCB,Coastal Financial Corp,,
TLRA,"Telaria, Inc.",,
LEJU,乐居控股有限公司,,-19.28571454
FENC,"Fennec Pharmaceuticals, Inc.",,
UBFO,United Security Bancshares (California),银行,24.54545511
NCIT,NCI,,28.98550735
HNRG,Hallador能源,煤炭,14.38095274
MSD,MSD能源债务基金,股权,8.14018655
ACTG,阿卡西亚,计算机硬件,-3.61111106
KIRK,Kirklands家具,,16.98529422
CFCB,CENTRUE FIN CORP,,30.14130330
PEBK,北加利福尼亚国民银行,银行,18.24242474
SLCT,"Select Bancorp, Inc.",,22.15517371
CLD,"Cloud Peak Energy, Inc.",煤炭,6.77142836
CORV,Correvio Pharma Corp.,,
MVC,"MVC Capital, Inc.",投资公司\r,17.59259189
EML,The Eastern Co.,,22.63999939
FSBK,第一南方万通金控,银行,25.54794402
ASG,"Liberty All-Star Growth Fund, Inc.",股权,29.49999912
NOA,North American Construction Group Ltd.,,-719.99999702
FLNT,"Fluent, Inc.",,
YTRA,"Yatra Online, Inc.",,-1.87179491
MOCO,膜康,电子,34.88372035
MPA,黑岩宾州投资,债务\r,7.24175820
PXMG,Invesco Russell MidCap Pure Growth ETF,股权,12.90772952
CLFD,克利尔菲尔德通讯,电信,23.79629606
ENX,Eaton Vance New York Municipal Bond Fund,债务\r,10.48598104
NWHM,"The New Home Co., Inc.",,8.31683138
GSUM,北京国双科技有限公司,,-6.24968094
CBFV,"CB Financial Services, Inc.",,17.33870954
AOI,第一联盟国际公司,农业,4.14719606
ESSA,萨万通金控,银行,22.19444293
STON,StoneMor Partners L.P.,,-4.09821440
CLPS,"CLPS, Inc.",,
VNRCP,Vanguard Natural Resources LLC - 7.75% Series C Cumulative Redee,,-0.11675424
CVRS,"Corindus Vascular Robotics, Inc.",,-3.28571433
BRAC,Black Ridge Acquisition Corp.,,
MFNC,Mackinac Financial Corp.,银行,22.50000017
FONR,福纳,医疗保健产品,10.42307745
FNWB,First Northwest Bancorp (Washington),,49.42423884
TESO,特斯科公司,油气服务,-1.35531136
KTEC,"Key Technology, Inc.",机械-多元,167.12500231
AVDL,Avadel Pharmaceuticals Plc,,-4.69999981
MDWD,MediWound Ltd.,,-7.38372070
KZIA,Kazia Therapeutics Ltd.,,
TRNS,"Transcat, Inc.",,37.42187703
EMES,Emerge Energy Services LP,,-1.89419797
SNMP,Sanchez Midstream Partners LP,,
DGL,Invesco DB Gold Fund,环球,
LEE,李氏企业,媒体内容,4.61538478
FT,富兰克林通用信托,股权,6.67647066
LGI,LGI全球基金,环球,12.62411323
USAK,"USA Truck, Inc.",,-22.84444446
VUZI,Vuzix Corp.,,-5.08130073
ASBB,ASB Bancorp,银行,136.66665661
NATR,天然阳光产品,生物技术和制药,80.90908788
DAC,达那俄斯,,-0.46407185
NWPX,西北管道,金属构造\/部件,-17.98969098
AUBN,"Auburn National Bancorporation, Inc.",银行,20.75892848
BDSI,BioDelivery科学国际有限公司,制药,-2.27999992
NTC,纽文康涅狄格津贴收益市政基金,债务\r,-58.40050133
EIGR,"Eiger BioPharmaceuticals, Inc.",,-1.51147961
ASA,ASA百慕大基金,环球,2.02314801
MBIO,"Mustang Bio, Inc.",,
CXDC,鑫达集团,化学制品,2.17532467
APEN,"Apollo Endosurgery, Inc.",,-0.07285457
XRF,中国信而富公司,,
ACFC,Atlantic Coast Financial Corp.,储蓄及贷款\r,25.92857306
INBKL,First Internet Bancorp,,
PGP,太平洋投资管理环球股票基金及收益,环球,12.46399994
DMF,"Dreyfus Municipal Income, Inc.",股权,9.73493986
PFSW,"PFSweb, Inc.",商业服务,-21.21951192
ICB,ICB收益证券基金,股权,10.56250014
CIX,CompX国际,,15.89285809
DZSI,DASAN Zhone Solutions Inc,,-8.53389843
PWC,Invesco Dynamic Market ETF,股权,5.18377567
PBIP,宾夕法尼亚保德信,银行,44.82926664
TGB,Taseko Mines Ltd.,采矿,-6.59090934
EKSO,"Ekso Bionics Holdings, Inc.",,-1.32682931
WILN,Wi-Lan Inc,半导体,15.44333238
AIQ,阿莱恩斯保健服务,卫生保健设施,380.00000373
HCAPZ,Harvest Capital Credit Corp.,,
OVLY,橡木谷银行,银行,21.14736885
SIFI,"SI Financial Group, Inc.",储蓄及贷款\r,14.73684229
CIK,"Credit Suisse Asset Management Income Fund, Inc.",股权,5.90566091
AKTS,"Akoustis Technologies, Inc.",,-9.31645561
TZOO,Travelzoo Inc.,媒体内容,27.87234131
MBCN,Middlefield Banc Corp.,,16.65016543
TA,TravelCenters of America LLC,,-81.99999687
GLQ,Clough Global Equity Fund,环球,-13.80373807
ACRX,"AcelRx Pharmaceuticals, Inc.",制药,-3.21052631
GPAQU,Gordon Pointe Acquisition Corp.,,
LQDA,"Liquidia Technologies, Inc.",,
LFVN,LifeVantage Corp.,生物技术和制药,36.06250069
MSON,"Misonix, Inc.",医疗保健产品,-61.60714259
MUH,黑岩多控股债务基金,股权,12.61946928
TSQ,"Townsquare Media, Inc.",,10.17857197
BNY,BNY信托,债务\r,7.03954812
NYMX,Nymox Pharmaceutical Corp.,,-9.46428601
OFS,OFS Capital Corp.,投资公司\r,8.42657387
QTRH,"Quarterhill, Inc.",,
MLVF,"Malvern Bancorp, Inc.",银行,13.55191183
BVX,Bovie Medical Corp.,,-32.39999960
CEE,东欧与苏联基金,股权,21.49056785
NTIC,Northern Technologies International Corp.,化学制品,-501.42854750
CUE,"Cue Biopharma, Inc.",,
ITI,"Iteris, Inc.",,-53.11111133
JAX,J亚历山大,,22.97872387
KOPN,高平电子,半导体,-5.86486500
CXE,MFS市政基金,股权,45.72727488
TWN,台湾基金,股权,9.22274884
DBP,Invesco DB Precious Metals Fund,环球,
PCYG,"Park City Group, Inc.",软件,72.72727312
CEMI,"Chembio Diagnostics, Inc.",医疗保健产品,-8.84920611
SQNS,Sequans Communications SA,半导体,-4.28205133
IMH,"Impac Mortgage Holdings, Inc.",,2.26586107
JHS,JHS基金,股权,112.66667300
MUS,黑岩多控股保险基金,股权,12.59375044
DWCH,数据观察,软件,-11.33027523
GALT,"Galectin Therapeutics, Inc.",生物技术和制药,-5.02597400
EBIO,"Sesen Bio, Inc.",生物技术和制药,36.55555368
PZN,"Pzena Investment Management, Inc.",多元化金融服务,15.66666740
GEN,"Genesis Healthcare, Inc.",,-1.87804875
PIR,"Pier 1 Imports, Inc.",,7.03703667
CCRC,"China Customer Relations Centers, Inc.",,18.17021273
PFD,弗莱厄蒂克伦兰保富所得基金,股权,17.04878008
MNKD,曼恩凯德生物医疗,生物技术和制药,0.78676474
PIHPP,"1347 Property Insurance Holdings, Inc.",,
MHF,"Western Asset Municipal High Income Fund, Inc.",股权,16.36363602
CCM,泰和诚医疗,健康护理服务,-5.49206359
OFED,Oconee Federal Financial Corp.,储蓄及贷款\r,28.74999967
MCF,Contango Oil & Gas Co.,,-2.22140218
FMN,FMN市政收益基金,股权,89.73333002
MPV,万通金融,股权,13.16964280
CDI,CDI Corp,,-4.93975902
ORM,"Owens Realty Mortgage, Inc.",,7.41176409
PNRG,PrimeEnergy Corp.,,-36.18811840
FSFG,第一储蓄金融,银行,17.18766036
ULBI,Ultralife Corp.,,41.73913134
ADRE,Invesco BLDRS Emerging Markets 50 ADR Index Fund,股权,
MSLI,Merus Labs International Inc,生物技术和制药,-12.99999933
MMAC,MMA Capital Management LLC,,4.03134915
DNI,Dividend & Income Fund,股权,5.92788480
BTA,BTA信托,股权,10.21621622
WEA,Western Asset Premier Bond Fund,股权,6.98360625
CYRN,CYREN Ltd.,软件,-20.35714209
GNE,Genie Energy Ltd.,电力,-5.04385971
SBPH,"Spring Bank Pharmaceuticals, Inc.",,-4.81171527
ARPO,AERPIO PHARMACEUTI,,
TNK,Teekay Tankers Ltd.,,2.42549997
ATEC,ALPHATEC控股公司,医疗保健产品,-0.16435826
TTPH,"Tetraphase Pharmaceuticals, Inc.",生物技术和制药,-1.35071092
INSG,Inseego Corp.,,-2.24999997
GPL,Great Panther Silver Ltd.,采矿,-29.66666685
HOS,霍恩贝克离岸服务,,-2.27272729
MCN,麦迪逊基金,股权,12.00000073
BBK,BlackRock Municipal Bond Trust,股权,6.16883132
SAR,Saratoga Investment Corp.,,13.98235282
PFNX,"Pf锚nex, Inc.",,20.65217354
ALDX,"Aldeyra Therapeutics, Inc.",生物技术和制药,-4.33333345
GSVC,GSV Capital Corp.,私募股权投资\r,-2.11834308
FNCB,"FNCB Bancorp, Inc.",,
ATAI,ATA公司,软件,35.99999868
PFO,弗莱厄蒂克伦兰保富成长基金,股权,17.08956462
DNBF,DNB金融,银行,22.12903245
EARN,Ellington Residential Mortgage REIT,,8.84732875
OPOF,Old Point Financial Corp.,银行,36.92207923
ARC,美国图文公司,商业服务,-3.09615399
MRAM,"Everspin Technologies, Inc.",,-2.47875356
TRPX,Therapix Biosciences Ltd.,,
OPRX,OPTIMIZERX CORP,,
PXLW,美国像素,半导体,-10.43589826
INSE,"Inspired Entertainment, Inc. Common Stock",,-1.12721416
TRCB,Two River Bancorp,,16.88118752
MGF,MFSA政府投资基金,股权,49.55555401
NAZ,纽文亚利桑那市政收益基金,债务\r,7.86708859
RT,"Ruby Tuesday, Inc.",,-1.33333342
CBAN,科勒尼,银行,20.47619202
ICD,"Independence Contract Drilling, Inc.",,-5.65671622
TESS,特斯科技术,,430.00002868
BANX,StoneCastle Financial Corp.,,20.66448503
MFIN,Medallion Financial Corp.,,6.08247415
SSC,"Seven Stars Cloud Group, Inc.",,
IIIV,"i3 Verticals, Inc.",,
GIFI,"Gulf Island Fabrication, Inc.",油气服务,39.79166835
GASS,斯蒂加斯海运,,-17.99999925
FUNC,马里兰第一联合,银行,24.10714361
PRVB,"Provention Bio, Inc",,
JHI,JHI基金,股权,7.23348027
CFRX,ContraFect Corp.,,-2.28235294
EVBS,东维吉尼亚银行股份,银行,26.21428708
ABE,"Aberdeen Emerging Markets Smaller Co. Opportunities Fund, Inc.",,11.75599976
EGY,瓦可能源,油气,-5.21739142
BYBK,"Bay Bancorp, Inc.",银行,83.12500305
TEUM,Pareteum Corp.,,-0.54817985
VMM,"Delaware Investments Minnesota Municipal Income Fund II, Inc.",债务\r,12.61224430
NAK,Northern Dynasty Minerals Ltd.,采矿,-6.23750030
SHLD,西尔斯,,-0.06328200
BBF,BlackRock Municipal Income Investment Trust,股权,15.93103400
CRK,康斯托克能源,油气,-0.75520829
NNY,纽约纽文市政价值基金,债务\r,13.27142874
GSIT,广船国际技术,半导体,129.59999845
KALV,"KalVista Pharmaceuticals, Inc.",,-2.18592976
GRVY,"Gravity Co., Ltd.",媒体内容,-16.76078460
MLNK,麦迪实软件,互联网,-2.84337342
BRQS,"Borqs Technologies, Inc.",,
IAF,"Aberdeen Australia Equity Fund, Inc.",债务\r,11.46296261
MTEM,"Molecular Templates, Inc.",,
TUES,Tuesday Morning Corp.,,-13.86363622
CYBE,数码光学科技,电子,12.13414621
PSTI,"Pluristem Therapeutics, Inc.",制药,-3.81818164
XRA,Exeter Resource Corp,采矿,-30.99999858
CPTA,Capitala Finance Corp.,,15.00000010
CALL,magicJack VocalTec Ltd.,互联网,24.49999987
PANL,Pangaea Logistics Solutions Ltd.,,15.00000092
PLBC,Plumas Bancorp,银行,18.43537405
MXWL,"Maxwell Technologies, Inc.",计算机,-4.90540550
APB,亚太基金,股权,14.67032967
HWCC,休斯顿电线电缆,,-22.56756831
EGAS,Gas Natural,天然气\r,262.00000373
MNP,"Western Asset Municipal Partners Fund, Inc.",股权,-706.00001006
SESN,"Sesen Bio, Inc.",,
MEIP,"MEI Pharma, Inc.",生物技术,-36.70000022
CFNB,加州第一国民银行,多元化金融服务,11.87500012
PROV,"Provident Financial Holdings, Inc.",银行,21.18390828
CSS,CSS工业,家庭产品\/用品\r,4.11263732
SAMG,"Silvercrest Asset Management Group, Inc.",,26.45161208
FSAC,Federal Street Acquisition Corp.,,
ASPU,"Aspen Group, Inc.",,
GARS,"Garrison Capital, Inc.",,-28.06666581
PHII,"PHI, Inc.",运输,-5.02352925
PCM,"PCM Fund, Inc.",股权,9.17952769
JMU,众美联,,-1.63999999
SRRA,"Sierra Oncology, Inc.",,-1.13924045
KCE,SPDR S&P Capital Markets ETF,股权,12.26582325
STRT,STRATTEC Security Corp.,汽车制造,30.37189987
GLV,Clough Global Dividend & Income Fund,环球,-27.36170147
DWSN,道森地探,油气服务,-3.16304351
UTSI,UT斯达康,计算机硬件,123.74000031
TPNL,3PEA INTERNATIONAL,,
IDT,万威,,3.21686763
XOMA,标记临床研究,生物技术和制药,-1.77952746
CERC,"Cerecor, Inc.",,-2.09090913
VCNX,"Vaccinex, Inc.",,
LYTS,LSI设备,,28.61111050
STCN,"Steel Connect, Inc.",,
FCAP,第一资本,储蓄及贷款\r,19.14146468
RDHL,RedHill Biopharma Ltd.,制药,-2.59915618
OUNZ,VanEck Merk Gold Trust,,
NESR,National Energy Services Reunited Corp.,,
ONVO,"Organovo Holdings, Inc.",生物技术和制药,-3.00000007
PAI,Western Asset Income Fund,股权,9.45205468
CATS,"Catasys, Inc.",,
BKJ,"Bancorp of New Jersey, Inc.",银行,26.64062440
INNT,"Innovate Biopharmaceuticals, Inc.",,
TTF,泰国基金,股权,8.10791408
DXF,Dunxin Financial Holdings Ltd.,,
PHIIK,"PHI, Inc.",,-4.84117607
AGD,Aberdeen Global Dynamic Dividend Fund,环球,-207.00000454
PFIE,"Profire Energy, Inc.",,-135.00000540
SBFG,"SB Financial Group, Inc.",银行,14.45652234
DLA,"Delta Apparel, Inc.",服饰,18.81443243
EVER,"EverQuote, Inc.",储蓄及贷款\r,13.42452859
YUME,"YuMe, Inc.",媒体内容,-16.81818213
VOXX,奥迪富斯,计算机硬件,-133.75000061
EMKR,埃姆科,半导体,13.82352871
JFC,JF中国基金,股权,-60.57575448
HWBK,"Hawthorn Bancshares, Inc.",银行,17.24806253
SPE,"Special Opportunities Fund, Inc.",股权,12.30081291
AMSC,美国超导,电力组件与设备,-3.48275857
PER,SandRidge Permian Trust,,5.00000000
BRID,Bridgford Foods Corp.,食品,15.36456474
CMU,MFS High Yield Municipal Trust,股权,37.75000259
NTX,德克萨斯纽文基金,债务\r,7.61309545
AFH,"Atlas Financial Holdings, Inc.",,56.31578918
JNP,"Juniper Pharmaceuticals, Inc.",,20.90909046
ECF,Ellsworth Growth & Income Fund Ltd.,股权,10.28125011
QHC,Quorum Health Corp.,,-0.33578433
REPH,"Recro Pharma, Inc.",生物技术和制药,-2.17021278
RBPAA,宾夕法尼亚皇家银行,银行,14.58064499
RESN,"Resonant, Inc.",,-2.99999992
CGO,CGO基金,环球,148.99999397
FAM,FAM基金,环球,7.37121148
BBW,"Build-A-Bear Workshop, Inc.",,93.33332539
SQBG,"Sequential Brands Group, Inc.",,-197.00000726
HRZN,Horizon Technology Finance Corp.,多元化金融服务,-25.39534859
TACOW,"Del Taco Restaurants, Inc.",,
SMRT,"Stein Mart, Inc.",,261.99999441
PNI,PNI市政收益基金,债务\r,125.33332539
BGFV,Big 5体育用品,零售,7.59740266
CMFN,"CM Finance, Inc.",,6.67883182
AIHS,Senmiao Technology Ltd.,,
CDOR,"Condor Hospitality Trust, Inc.",,11.29032249
FBRC,FBR & Co,,-1.97412807
RNWK,"RealNetworks, Inc.",互联网,-3.34343425
MAGS,马加尔安全系统,电子,90.00000360
COCP,"Cocrystal Pharma, Inc.",,
CBIO,"Catalyst Biosciences, Inc.",,-0.47494253
ARIS,ARI NETWORK SERVICES INC,,88.68749936
ITRM,Iterum Therapeutics Plc,,
ACSF,American Capital Senior Floating Ltd.,,4.03278701
AVXL,Anavex Life Sciences Corp.,,-7.13157914
MARK,"Remark Holdings, Inc.",媒体内容,-2.40259749
PCF,普特南高收入债券基金,股权,18.94000053
GPAQ,Gordon Pointe Acquisition Corp.,,
APVO,"Aptevo Therapeutics, Inc.",,-0.97297296
CKPT,"Checkpoint Therapeutics, Inc.",,
FUEL,ROCKET FUEL INC,媒体内容,-1.76870738
SBI,"Western Asset Intermediate Muni Fund, Inc.",股权,-432.49999059
KODK,Eastman Kodak Co.,计算机硬件,10.17857104
ALOT,"AstroNova, Inc.",计算机硬件,31.78571279
HNW,Pioneer Diversified High Income Trust,股权,8.32000024
VBIV,"VBI Vaccines, Inc.",,-2.44155850
RIVE,Riverview Financial Corp.,,
IDSY,编号系统,计算机硬件,-13.89795880
KSM,DWS市政债务基金,股权,269.75000508
XONE,The ExOne Co.,,-8.11956484
NIM,纽文精选市政基金,股权,16.96491263
GSHT,"Gores Holdings II, Inc.",,
LARK,兰德马克银行,银行,12.55411287
SPA,斯巴顿,电子,-2.87089176
KCAP,科尔伯格资本,投资公司\r,-107.33333669
INS,Intelligent Systems Corp.,,-104.97923282
JYNT,The Joint Corp. (United States),,-7.26666660
FTK,Flotek工业,油气服务,-2.38636354
SLGL,Sol-Gel Technologies Ltd.,,
CNAT,"Conatus Pharmaceuticals, Inc.",,-3.02290092
EIV,Eaton Vance Municipal Bond Fund II,股权,9.85123942
NKG,Nuveen Georgia Quality Municipal Income Fund,债务\r,-112.60000061
CAAS,中国汽车系统股份公司,汽车制造,5.35714295
CLCT,环球收藏者,,12.06421946
TAX,"Liberty Tax, Inc.",商业服务,8.07017537
BCV,Bancroft Fund Ltd.,股权,25.45454516
GV,Goldfield Corp.,,9.11764742
SAL,"Salisbury Bancorp, Inc.",银行,17.51037314
JMP,JMP Group LLC,多元化金融服务,42.30769386
SEV,Sevcon,电子,-11.50261764
BAF,BlackRock Municipal Income Investment Quality Trust,债务\r,8.47798696
UCBA,United Community Bancorp (Indiana),银行,34.81249996
ERH,Wells Fargo Utilities & High Income Fund,股权,10.48760263
AXU,Alexco Resource Corp.,采矿,-27.00000168
PBW,Invesco WilderHill Clean Energy ETF,股权,-118.62380989
GCH,大中华基金,股权,42.65517325
AKP,"Alliance California Municipal Income Fund, Inc.",债务\r,9.51408496
LMST,"Limestone Bancorp, Inc.",,
TRVN,"Trevena, Inc.",生物技术和制药,-0.79695433
RFL,"Rafael Holdings, Inc.",,
WCST,"Wecast Network, Inc. Common Stock",,-2.58333325
NMT,纽文马萨诸塞市保基金,债务\r,175.71428769
ASPN,"Aspen Aerogels, Inc.",,-9.21153873
HFBC,HopFed银行,储蓄及贷款\r,36.70191673
LITB,兰亭集势控股有限责任公司,,-11.99999957
VERU,"Veru, Inc.",,
INFI,"Infinity Pharmaceuticals, Inc.",制药,-3.27868845
MCHX,"Marchex, Inc.",广告,-1.35323385
CIZN,市民金融控股,银行,16.77536210
IVAC,因特瓦克,机械-多元,-13.95833304
RELL,理查森电子,半导体,-13.29850690
HNNA,"Hennessy Advisors, Inc.",,7.71276598
AIRG,"Airgain, Inc.",,29.84999851
CWAY,"Coastway Bancorp, Inc.",,33.90243839
DHX,戴斯控股,互联网,-19.09090833
MHH,"Mastech Digital, Inc.",,36.86607209
MSBF,MSB Financial Corp.,储蓄及贷款\r,105.74999652
UONE,"Urban One, Inc.",,
NDRO,Enduro Royalty Trust,,13.07692392
DTF,丹麦信托基金,股权,28.58695517
PMD,Psychemedics Corp.,健康护理服务,16.65573706
TACT,"TransAct Technologies, Inc.",计算机,32.23404182
LAKE,雷克兰医疗工业,服饰,72.10526306
SVBI,"Severn Bancorp, Inc.",银行,7.35294082
GFED,GFED银行,银行,19.60629921
MRBK,"Meridian Bank (Malvern, Pennsylvania)",,
VLT,范·卡本高收益二期基金,股权,11.07317047
MFT,Blackrock MuniYield Investment Quality Fund,债务\r,8.99310313
MVO,MV Oil Trust,,24.02499878
JEQ,日本股票基金,股权,7.40540555
APPS,"Digital Turbine, Inc.",,-4.11428595
BKSC,南卡罗来纳银行,银行,19.18269374
BLVD,Boulevard Acquisition Corp. II,,-501.49999786
ZN,锡安石油和天然气,油气,-8.76190519
SHSP,"SharpSpring, Inc.",,20.20634863
DDE,多佛唐斯娱乐,娱乐,162.50000363
XNY,中国希尼亚时装有限公司,服饰,-0.68302389
EYPT,"EyePoint Pharmaceuticals, Inc.",,
PBIB,"Limestone Bancorp, Inc.",银行,-31.41304249
BKEP,BlueKnight Energy Partners LP LLC,,-3.04597710
QPACU,Quinpario Acquisiton corp. - Unit,,
HTM,"U.S. Geothermal, Inc.",电力,272.49999655
FTD,"FTD Cos., Inc.",,-1.25412541
TPIV,"TapImmune, Inc.",,-10.81944396
CTIC,CTI BioPharma Corp.,生物技术和制药,-0.98387098
SRT,"Startek, Inc.",商业服务,325.50001872
NTEC,Intec Pharma Ltd.,,-3.97058850
BNJ,BNJ信托,债务\r,7.86285727
DXLG,"Destination XL Group, Inc.",零售,-43.00000127
URG,"Ur-Energy, Inc.",,-35.85000118
FTNW,"FTE Networks, Inc.",,
PHF,Pacholder High Yield Fund Inc,股权,6.04545432
SEAC,"SeaChange International, Inc.",软件,-1.52356028
TST,"TheStreet, Inc.",媒体内容,-4.17999983
SVVC,"Firsthand Technology Value Fund, Inc.",股权,-4.35276062
SGF,"Aberdeen Singapore Fund, Inc.",股权,339.75001141
EYES,"Second Sight Medical Products, Inc.",,-1.83333335
APTO,"Aptose Biosciences, Inc.",,-2.72727267
FBIO,"Fortress Biotech, Inc.",,-1.38405795
NM,Navios海事控股,运输,-1.97619050
EBMT,"Eagle Bancorp Montana, Inc.",银行,14.20454489
LSBK,莱克肖尔万通金控,银行,29.74138017
FNJN,"Finjan Holdings, Inc.",软件,-13.39285709
SFBC,Sound Financial Bancorp,储蓄及贷款\r,19.19550267
DNJR,Golden Bull Ltd.,,
GECC,Great Elm Capital Corp.,,-22.09302289
NLNK,NewLink Genetics Corp.,生物技术和制药,-0.92517006
TBIO,"Translate Bio, Inc.",卫生保健设施,-8.06153841
MAMS,"MAM Software Group, Inc.",,28.57142845
LUNA,"Luna Innovations, Inc.",,-40.22221935
ACET,艾切托,化学制品,4.59154942
LPTX,"Leap Therapeutics, Inc.",,-2.50183146
RNDB,"Randolph Bancorp, Inc.",,186.11110372
COVS,COVISINT CORP COM NPV,媒体内容,-6.80555542
NNDM,Nano Dimension Ltd.,,-1.61538466
PNTR,Pointer Telocation Ltd.,,27.66863665
AHPA,Avista Healthcare Public Acquisition Corp.,,-336.94668569
TLI,"Western Asset Corporate Loan Fund, Inc.",股权,14.72058842
PFMT,Performant Financial Corp.,商业服务,-8.30434753
FCEL,燃料电池能源,能源-替代能源,-0.67630055
SOHO,"Sotherly Hotels, Inc.",,-350.50001928
VIVE,"Viveve Medical, Inc.",,-1.38938058
SBFGP,"SB Financial Group, Inc.",,14.92840592
CWBC,西部社区银行,银行,19.27419309
LRAD,LRAD Corp.,计算机硬件,-60.39999872
CLAC,Capitol Acquisition Corp. II ,,-142.85714225
QUIK,快辑半导体,半导体,-3.58620687
UONEK,"Urban One, Inc.",,
SORL,瑞立集团有限公司,汽车部件与设备,5.05000019
MZF,Managed Duration Investment Grade Municipal Fund,股权,10.23571441
FBSS,福基尔银行股份,银行,26.32652932
MFD,Macquarie\/First Trust Global Infra\/Util Dividend & Income Fd,股权,30.72972902
KAAC,Kayne Anderson Acquisition Corp.,,
AHC,AH贝罗,媒体,-4.94444436
BRPAU,Big Rock Partners Acquisition Corp.,,
USAS,Americas Silver Corp.,,-14.99999940
RENN,人人公司,互联网,-1.02040814
PNF,纽约太平洋投资管理市政收益基金,债务\r,61.93250087
DDF,"Delaware Investments Dividend & Income Fund, Inc.",股权,9.02905813
INVE,单片机微系统,电子,-4.99199982
HMNF,HMN金融,储蓄及贷款\r,15.48507424
CGI,萨拉东,运输,38.33333234
OMED,"OncoMed Pharmaceuticals, Inc.",,-0.78980890
BJZ,BJZ信托,债务\r,113.92308433
LKM,凌动智行有限公司,,
VOC,VOC Energy Trust,,19.99999957
NMI,纽文市政收益基金,股权,16.98461595
FPT,FPT基金,股权,22.96610304
IRIX,艾里德克斯,医疗保健产品,-7.04347874
GCV,GCV基金,股权,16.18707369
CELP,Cypress Energy Partners LP,,56.49999867
BLRX,BioLineRx Ltd.,生物技术和制药,-3.16428562
SSBI,Summit State Bank (California),银行,18.93292653
WILC,G. Willi Food International Ltd.,食品,30.86956424
INTT,inTEST Corp.,半导体,34.42307745
RFIL,RF Industries Ltd.,电信,-22.77777838
ELLO,Ellomay Capital Ltd.,,-146.33333215
MXPT,"MAXPOINT INTERACTIVE, INC.",,-5.11070118
AP,安博科-匹兹堡,金属构造\/部件,-1.12275452
TMSR,"TMSR Holding Co., Ltd.",,
RLJE,"RLJ Entertainment, Inc.",媒体内容,-1.08260102
SALM,"Salem Media Group, Inc.",媒体内容,10.44117622
DGT,SPDR Global Dow ETF,环球,8.66119123
PRCP,"Perceptron, Inc.",商业服务,-4.97948708
JPXN,iShares JPX-Nikkei 400 ETF,,
OCX,OncoCyte Corp.,,-5.59523804
CTG,"Computer Task Group, Inc.",,-2.68018006
CRT,CRT信托,油气,14.54717067
BSD,BSD信托,股权,11.26785699
PEIX,"Pacific Ethanol, Inc.",能源-替代能源,
KEQU,基瓦尼科技,,20.42424318
AMRK,"A-Mark Precious Metals, Inc.",,13.49484512
SSFN,Stewardship Financial Corp.,银行,13.58974458
MOXC,"Moxian, Inc.",,
WBKC,Wolverine Bancorp,储蓄及贷款\r,20.13888809
AMRB,里弗银行,银行,16.59574513
UCP,UCP INC,,9.94782593
HYGS,Hydrogenics Corp.,能源-替代能源,-7.46835435
DRD,DRDGOLD Ltd.,采矿,26.75000191
ORGS,"Orgenesis, Inc.",,
CXH,MFS市政基金,股权,230.25000610
ROYT,Pacific Coast Oil Trust,,234.99999572
EDUC,Educational Development Corp.,,43.43137261
PBBI,"PB Bancorp, Inc.",,56.42857501
SOLO,Electrameccanica Vehicles Corp.,,
EMX,EMX Royalty Corp.,,-37.66666735
AVNW,阿维亚网络公司,电信,-4.04076740
ARTX,阿罗特克,航空航天\/国防,-30.90909194
QPAC,Quinpario Acquisiton corp. ,,860.99998491
EDAP,EDAP TMS SA,,22.14285637
THM,International Tower Hill Mines Ltd.,,-7.96833354
ABTL,Autobytel Inc,互联网,24.20689718
MVIS,维视图像,计算机硬件,-2.98749997
MATR,Mattersight Corp.,计算机,-3.11046501
AST,"Asterias Biotherapeutics, Inc.",,-1.92771091
BCRH,Blue Capital Reinsurance Holdings Ltd.,,6.19631927
AUG,"Auryn Resources, Inc.",,
PBSK,"Poage Bankshares, Inc.",银行,53.09999847
IROQ,"IF Bancorp, Inc.",储蓄及贷款\r,20.33613412
NXC,Nuveen California Select Tax Free Income Portfolio,债务\r,11.17600021
PXE,Invesco Dynamic Energy Exploration & Production ETF,股权,6.41309796
CSBR,"Champions Oncology, Inc.",,-11.04166596
